(-1345.9, 19.2, 79.7) (0.0, -0.4, 0.0, 0.9)
(-1333.7, 19.2, 134.2) (0.0, -0.4, 0.0, 0.9)
(-1366.0, 19.2, 97.4) (0.0, -0.4, 0.0, 0.9)
(-1358.1, 19.2, 155.6) (0.0, -0.4, 0.0, 0.9)
(-1390.4, 19.2, 118.8) (0.0, -0.4, 0.0, 0.9)
(-1447.5, 19.2, 43.8) (0.0, -0.4, 0.0, 0.9)
(-1479.8, 19.2, 7.0) (0.0, -0.4, 0.0, 0.9)
(-1454.8, 19.2, -14.9) (0.0, -0.4, 0.0, 0.9)
(-1422.5, 19.2, 21.9) (0.0, -0.4, 0.0, 0.9)
(-1433.4, 19.2, -33.7) (0.0, -0.4, 0.0, 0.9)
(-1401.1, 19.2, 3.1) (0.0, -0.4, 0.0, 0.9)
(-1412.2, 19.2, -52.3) (0.0, -0.4, 0.0, 0.9)
(-1379.9, 19.2, -15.5) (0.0, -0.4, 0.0, 0.9)
(-1488.0, 19.2, -52.0) (0.0, -0.4, 0.0, 0.9)
(-1514.0, 19.2, -29.0) (0.0, -0.4, 0.0, 0.9)
(-1468.0, 19.2, -69.0) (0.0, -0.4, 0.0, 0.9)
(-1542.0, 19.2, -153.0) (0.0, -0.4, 0.0, 0.9)
(-1577.0, 19.2, -192.0) (0.0, -0.4, 0.0, 0.9)
(-1553.0, 19.2, -213.0) (0.0, -0.4, 0.0, 0.9)
(-1518.0, 19.2, -174.0) (0.0, -0.4, 0.0, 0.9)
(-1583.0, 19.2, -160.0) (0.0, -0.4, 0.0, 0.9)
(-1549.8, 19.2, -122.9) (0.0, -0.4, 0.0, 0.9)
(-1669.0, 19.2, -255.0) (0.0, -0.4, 0.0, 0.9)
(-1635.8, 19.2, -217.9) (0.0, -0.4, 0.0, 0.9)
(-1769.0, 19.2, -355.0) (0.0, -0.4, 0.0, 0.9)
(-1735.8, 19.2, -317.9) (0.0, -0.4, 0.0, 0.9)
(-1757.8, 19.2, -280.9) (0.0, -0.4, 0.0, 0.9)
(-1791.0, 19.2, -318.0) (0.0, -0.4, 0.0, 0.9)
(-1665.0, 19.2, -188.0) (0.0, -0.4, 0.0, 0.9)
(-1698.2, 19.2, -225.1) (0.0, -0.4, 0.0, 0.9)
(-1572.8, 19.2, -94.9) (0.0, -0.4, 0.0, 0.9)
(-1606.0, 19.2, -132.0) (0.0, -0.4, 0.0, 0.9)
(-1599.0, 19.2, -302.0) (0.0, 0.0, 0.0, 1.0)
(-1544.0, 19.2, -306.0) (0.0, 0.0, 0.0, 1.0)
(-1597.0, 19.2, -267.0) (0.0, 0.0, 0.0, 1.0)
(-1542.0, 19.2, -271.0) (0.0, 0.0, 0.0, 1.0)
